accession_number,filename,file_date,file_type,cik,display_name
000114420406035681,v051351_s1a.htm,2006-08-24,S-1/A,0000916529,AROTECH CORP  (CIK 0000916529)
000095013406018472,filename1.htm,2006-09-29,CORRESP,0001273931,MONEYGRAM INTERNATIONAL INC  (CIK 0001273931)
000117891306001656,zk62889.htm,2006-09-07,F-3,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000104746906011540,a2172614zn-csrs.txt,2006-09-05,N-CSRS,0000865277,FIRST ISRAEL FUND INC  (CIK 0000865277)
000114420406039963,v053528_424b3.htm,2006-09-27,424B3,0001102993,LIVEPERSON INC  (LPSN)  (CIK 0001102993)
000093506906002560,ncsrs.txt,2006-09-06,N-CSRS,0000030126,BURNHAM INVESTORS TRUST  (CIK 0000030126)
000113131206000100,f10k2005.htm,2006-09-14,10-K,0001131312,"ZION OIL & GAS INC  (ZNOG, ZNOGW)  (CIK 0001131312)"
000110465906059190,a06-15881_110q.htm,2006-09-01,10-Q,0001312073,"VeriFone Holdings, Inc.  (CIK 0001312073)"
000113131206000108,sb2amdt6.htm,2006-09-25,SB-2/A,0001131312,"ZION OIL & GAS INC  (ZNOG, ZNOGW)  (CIK 0001131312)"
000089161806000397,f22916orsv1.htm,2006-09-28,S-1,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000114420406039351,v053099f1.htm,2006-09-21,F-1/A,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000114420406036878,v051658f1clean.htm,2006-09-01,F-1,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000114420406039556,v053111s1a.htm,2006-09-22,S-1/A,0001349318,Fortissimo Acquisition Corp.  (CIK 0001349318)
000114420406040431,v053063s4a.htm,2006-09-29,S-4/A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000117891306001871,zk62993.htm,2006-10-17,F-3,0000893821,ATTUNITY LTD  (CIK 0000893821)
000117891306001976,zk63034.htm,2006-10-30,F-3/A,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000095012306013130,y26038b5e424b5.htm,2006-10-27,424B5,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000093506906002867,ncsra.txt,2006-10-23,N-CSRS/A,0000030126,BURNHAM INVESTORS TRUST  (CIK 0000030126)
000114420406042047,v054548s1a.htm,2006-10-12,424B4,0001349318,Fortissimo Acquisition Corp.  (CIK 0001349318)
000114420406041330,v053694s1.htm,2006-10-06,S-1,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000104746906013309,a2173948zf-1a.htm,2006-10-31,F-1/A,0001375829,RRSat Global Communications Network Ltd.  (CIK 0001375829)
000104746906012626,a2173636zf-1.htm,2006-10-10,F-1,0001375829,RRSat Global Communications Network Ltd.  (CIK 0001375829)
000104746906013067,a2173948zf-1a.htm,2006-10-24,F-1/A,0001375829,RRSat Global Communications Network Ltd.  (CIK 0001375829)
000095012306013225,y26033fv1.htm,2006-10-31,F-1,0001365767,Allot Communications Ltd.  (ALLT)  (CIK 0001365767)
000120919106059289,boc10093_02lpk.xml,2006-11-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106059289,boc10093_02lpk.xml,2006-11-14,4,0001193043,KUNZ LARRY P  (CIK 0001193043)
000095012306014203,y27292a1exv99wd1.htm,2006-11-15,EX-99.D1,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000117891306002166,zk63144.htm,2006-11-21,F-3/A,0000893821,ATTUNITY LTD  (CIK 0000893821)
000117891306002240,zk63175.htm,2006-11-30,F-3/A,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000095012306013542,y26038ae424b5.htm,2006-11-06,424B5,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000095012306013350,y26038e424b5.htm,2006-11-01,424B5,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000117891306002124,zk63114.htm,2006-11-16,424B3,0001021991,TOP IMAGE SYSTEMS LTD  (CIK 0001021991)
000114420406046189,v056729_10q.htm,2006-11-09,10-Q,0001102993,LIVEPERSON INC  (LPSN)  (CIK 0001102993)
000117891306002012,zk63056.htm,2006-11-02,POS AM,0001021991,TOP IMAGE SYSTEMS LTD  (CIK 0001021991)
000091652906000080,arotech10q-2006q3.htm,2006-11-16,10-Q,0000916529,AROTECH CORP  (CIK 0000916529)
000083791906000018,ef3q06final11-14.txt,2006-11-14,10-Q,0000837919,EVEREST FUND L P  (CIK 0000837919)
000095013406020849,f24762e10vq.htm,2006-11-08,10-Q,0000851310,HARMONIC INC  (HLIT)  (CIK 0000851310)
000089161806000472,f22916a1sv1za.htm,2006-11-14,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000104746906014400,a2174747zf-3.htm,2006-11-21,F-3,0000897322,GILAT SATELLITE NETWORKS LTD  (GILT)  (CIK 0000897322)
000104746906014614,a2174914zf-3a.htm,2006-11-30,F-3/A,0000897322,GILAT SATELLITE NETWORKS LTD  (GILT)  (CIK 0000897322)
000114420406049808,v058714s1a.htm,2006-11-22,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000104746906013345,a2174153z424b4.htm,2006-11-01,424B4,0001375829,RRSat Global Communications Network Ltd.  (CIK 0001375829)
000095012306014245,y26033b1e424b1.htm,2006-11-16,424B1,0001365767,Allot Communications Ltd.  (ALLT)  (CIK 0001365767)
000114420406046873,v056848s4.htm,2006-11-13,S-4/A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000120919106063267,boc10192_02drc.xml,2006-12-06,3,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063267,boc10192_02drc.xml,2006-12-06,3,0001382397,Corbin David R  (CIK 0001382397)
000120919106065348,c10740_01drc.xml,2006-12-18,4,0001382397,Corbin David R  (CIK 0001382397)
000120919106065348,c10740_01drc.xml,2006-12-18,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063266,bocc10398_02dcv.xml,2006-12-06,3,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063266,bocc10398_02dcv.xml,2006-12-06,3,0001382228,Valkanoff Dennis C  (CIK 0001382228)
000120919106065351,c10740_01dcv.xml,2006-12-18,4,0001382228,Valkanoff Dennis C  (CIK 0001382228)
000120919106065351,c10740_01dcv.xml,2006-12-18,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063266,valkanoffpoa.txt,2006-12-06,EX-24,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063266,valkanoffpoa.txt,2006-12-06,EX-24,0001382228,Valkanoff Dennis C  (CIK 0001382228)
000120919106063267,corbinpoa.txt,2006-12-06,EX-24,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000120919106063267,corbinpoa.txt,2006-12-06,EX-24,0001382397,Corbin David R  (CIK 0001382397)
000000000006059577,filename1.pdf,2006-12-06,LETTER,0001273931,MONEYGRAM INTERNATIONAL INC  (CIK 0001273931)
000117891306002306,zk63200.htm,2006-12-11,F-3,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000117891306002435,zk63267.txt,2006-12-28,F-3,0000892534,LANOPTICS LTD  (CIK 0000892534)
000117891306002416,zk63258.htm,2006-12-27,S-8,0001077618,OPTIBASE LTD  (CIK 0001077618)
000089161806000496,f22916a2sv1za.htm,2006-12-07,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095012306015237,y27605b4e424b4.htm,2006-12-15,424B4,0001349426,"Omrix Biopharmaceuticals, Inc.  (CIK 0001349426)"
000095012306015014,y27605a1sv1za.htm,2006-12-11,S-1/A,0001349426,"Omrix Biopharmaceuticals, Inc.  (CIK 0001349426)"
000095012306014784,y27605sv1.htm,2006-12-04,S-1,0001349426,"Omrix Biopharmaceuticals, Inc.  (CIK 0001349426)"
000104746906015045,a2175199z424b1.htm,2006-12-15,424B1,0000897322,GILAT SATELLITE NETWORKS LTD  (GILT)  (CIK 0000897322)
000110465906082159,a06-25668_110k.htm,2006-12-18,10-K,0001312073,"VeriFone Holdings, Inc.  (CIK 0001312073)"
000117891307000008,zk63269.htm,2007-01-03,424B3,0000893821,ATTUNITY LTD  (CIK 0000893821)
000091066207000020,prospectus.txt,2007-01-12,424B3,0000892534,LANOPTICS LTD  (CIK 0000892534)
000114420407002889,v062141f1a.htm,2007-01-23,F-1/A,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000095013407000633,f22916a3sv1za.htm,2007-01-16,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095014407000141,g04822e8vk.htm,2007-01-08,8-K,0001006281,ORTHODONTIX INC  (PLX)  (CIK 0001006281)
000114420407002120,v062676s1a.htm,2007-01-17,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000095013407000167,f46369nvcsr.txt,2007-01-05,N-CSR,0000351601,RUSSELL INVESTMENT CO  (CIK 0000351601)
000095013407000928,f22916a4sv1za.htm,2007-01-22,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095012307000468,u28127fv1.htm,2007-01-17,F-1,0001385145,Cellcom Israel Ltd.  (CELJF)  (CIK 0001385145)
000095012307001126,u28127a1fv1za.htm,2007-01-31,F-1/A,0001385145,Cellcom Israel Ltd.  (CELJF)  (CIK 0001385145)
000114420407000833,v061712prem14.htm,2007-01-08,PREM14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000114420407004215,v063653prer14a.htm,2007-01-30,PRER14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000117891307000270,zk73392.htm,2007-02-12,F-1/A,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000095013407004291,f27529e10vk.htm,2007-02-28,10-K,0001065088,EBAY INC  (EBAY)  (CIK 0001065088)
000114420407008767,v066251s1a.htm,2007-02-16,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000114420407007401,v064160f1a.htm,2007-02-14,F-1/A,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000114420407010127,v066894424b4.htm,2007-02-27,424B4,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000089161807000048,f22916a5sv1za.htm,2007-02-01,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095013407002122,f22916a6sv1za.htm,2007-02-06,S-1/A,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095013407002355,f22916b4e424b4.htm,2007-02-08,424B4,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000095012307001341,u28127b1e424b1.htm,2007-02-06,424B1,0001385145,Cellcom Israel Ltd.  (CELJF)  (CIK 0001385145)
000114420407008221,v064650prer14a.htm,2007-02-14,PRER14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000110465907017637,a07-3063_7ncsr.htm,2007-03-09,N-CSR,0000865277,FIRST ISRAEL FUND INC  (CIK 0000865277)
000095013407006692,f27692orsv3.htm,2007-03-27,S-3,0000851310,HARMONIC INC  (HLIT)  (CIK 0000851310)
000117891307000454,zk73470.htm,2007-03-06,F-1/A,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000117891307000657,zk73539.htm,2007-03-30,20-F,0000893821,ATTUNITY LTD  (CIK 0000893821)
000095012307003655,y31610e10vk.htm,2007-03-13,10-K,0001349426,"Omrix Biopharmaceuticals, Inc.  (CIK 0001349426)"
000117891307000631,zk73517.txt,2007-03-29,20-F,0001044863,TEFRON LTD  (CIK 0001044863)
000083791907000003,ef10k06final.txt,2007-03-30,10-K,0000837919,EVEREST FUND L P  (CIK 0000837919)
000114420407015183,v069705_10ksb.htm,2007-03-29,10KSB,0001349318,Fortissimo Acquisition Corp.  (CIK 0001349318)
000114420407013332,v068525_10k.htm,2007-03-19,10-K,0001102993,LIVEPERSON INC  (LPSN)  (CIK 0001102993)
000074668707000031,elfdiv.txt,2007-03-06,N-CSR,0000821484,ELFUN DIVERSIFIED FUND  (CIK 0000821484)
000074668707000033,elfint.txt,2007-03-06,N-CSR,0000817656,ELFUN INTERNATIONAL EQUITY FUND  (CIK 0000817656)
000074668707000032,elfinc.txt,2007-03-06,N-CSR,0000717854,ELFUN INCOME FUND  (CIK 0000717854)
000074668707000035,elftax.txt,2007-03-06,N-CSR,0000215740,ELFUN TAX EXEMPT INCOME FUND  (CIK 0000215740)
000074668707000034,elfmm.txt,2007-03-06,N-CSR,0000855630,ELFUN MONEY MARKET FUND  (CIK 0000855630)
000074668707000036,elftru.txt,2007-03-06,N-CSR,0000032339,ELFUN TRUSTS  (CIK 0000032339)
000095013407006498,f28510e10vk.htm,2007-03-26,10-K,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000117891307000649,zk73537.txt,2007-03-30,20-F,0000892534,LANOPTICS LTD  (CIK 0000892534)
000095013407005822,f27358e10vk.htm,2007-03-15,10-K,0000851310,HARMONIC INC  (HLIT)  (CIK 0000851310)
000117891307000641,zk73516.htm,2007-03-29,20-F,0001041844,RIT TECHNOLOGIES LTD  (CIK 0001041844)
000117891307000533,zk73515.htm,2007-03-19,20-F,0001338940,IncrediMail Ltd.  (PERI)  (CIK 0001338940)
000117891307000549,zk73544.htm,2007-03-20,20-F,0001030997,G WILLI FOOD INTERNATIONAL LTD  (WILC)  (CIK 0001030997)
000089109207001189,e26589_10k.htm,2007-03-30,10-K,0001006281,"Protalix BioTherapeutics, Inc.  (PLX)  (CIK 0001006281)"
000117891307000625,zk73519.htm,2007-03-29,20-F,0001026266,TTI TEAM TELECOM INTERNATIONAL LTD  (CIK 0001026266)
000117891307000645,zk73514.htm,2007-03-30,20-F,0001029581,BLUEPHOENIX SOLUTIONS LTD  (CIK 0001029581)
000117891307000527,zk73490.htm,2007-03-15,20-F,0001015922,CHECK POINT SOFTWARE TECHNOLOGIES LTD  (CHKP)  (CIK 0001015922)
000114420407013885,v068888s1a.htm,2007-03-21,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000117891307000623,zk73513.htm,2007-03-28,20-F,0000897322,GILAT SATELLITE NETWORKS LTD  (GILT)  (CIK 0000897322)
000119312507050725,dncsr.htm,2007-03-09,N-CSR,0000889188,Forward Funds  (CIK 0000889188)
000095010307000624,dp04983e_20f.htm,2007-03-12,20-F,0001385145,Cellcom Israel Ltd.  (CELJF)  (CIK 0001385145)
000074668707000028,geinv.txt,2007-03-06,N-CSR,0000746687,GE INVESTMENT FUNDS INC  (CIK 0000746687)
000114420407015791,v069436prer14a.htm,2007-03-30,PRER14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000114036107007366,poa1.htm,2007-04-05,EX-24.1,0001395358,Garrity Richard John  (CIK 0001395358)
000114036107007366,poa1.htm,2007-04-05,EX-24.1,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000113131207000040,prossup8.htm,2007-04-16,424B3,0001131312,"ZION OIL & GAS INC  (ZNOG, ZNOGW)  (CIK 0001131312)"
000113131207000039,f10k2006.htm,2007-04-16,10KSB,0001131312,"ZION OIL & GAS INC  (ZNOG, ZNOGW)  (CIK 0001131312)"
000117891307000803,zk73656.htm,2007-04-23,F-3,0000893821,ATTUNITY LTD  (CIK 0000893821)
000117891307000683,zk73518.htm,2007-04-02,20-F,0001021991,TOP IMAGE SYSTEMS LTD  (CIK 0001021991)
000095013407008928,f29096e10vq.htm,2007-04-25,10-Q,0001065088,EBAY INC  (EBAY)  (CIK 0001065088)
000111977407000020,two0f18407finalforfiling.htm,2007-04-18,20-F,0001119774,COMPUGEN LTD  (CGEN)  (CIK 0001119774)
000117891307000667,zk73595.htm,2007-04-02,20-F,0001297627,Saifun Semiconductors Ltd.  (CIK 0001297627)
000114420407019231,v071633_10k.htm,2007-04-17,10-K,0000916529,AROTECH CORP  (CIK 0000916529)
000114420407018057,v069024_20-f.htm,2007-04-10,20-F,0000701544,ECI TELECOM LTD/  (CIK 0000701544)
000114420407019540,v071901prer14a.htm,2007-04-19,PRER14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000114036107009789,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009789,doc1.xml,2007-05-14,4,0001201492,SWIFT JOHN D  (CIK 0001201492)
000114036107009783,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009783,doc1.xml,2007-05-14,4,0000903198,KOLB DAVID L  (CIK 0000903198)
000114036107009777,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009777,doc1.xml,2007-05-14,4,0001197085,MULLETT  THEODORE L  (CIK 0001197085)
000114036107009781,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009781,doc1.xml,2007-05-14,4,0001298677,Butler Ronald H  (CIK 0001298677)
000114036107009779,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009779,doc1.xml,2007-05-14,4,0001193043,KUNZ LARRY P  (CIK 0001193043)
000114036107009785,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009785,doc1.xml,2007-05-14,4,0001346422,Stokely Craig R  (CIK 0001346422)
000114036107009787,doc1.xml,2007-05-14,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009787,doc1.xml,2007-05-14,4,0001023863,HESSE JOHN R  (CIK 0001023863)
000114036107009717,doc1.xml,2007-05-11,4,0000884130,CHROMCRAFT REVINGTON INC  (CIK 0000884130)
000114036107009717,doc1.xml,2007-05-11,4,0001395358,Garrity Richard John  (CIK 0001395358)
000095012307007409,y34834e10vq.htm,2007-05-14,10-Q,0001349426,"Omrix Biopharmaceuticals, Inc.  (CIK 0001349426)"
000083791907000005,ef10qfinal5-1507.txt,2007-05-15,10-Q,0000837919,EVEREST FUND L P  (CIK 0000837919)
000117891307000893,zk73700.htm,2007-05-07,424B3,0000893821,ATTUNITY LTD  (CIK 0000893821)
000119312507113741,d10q.htm,2007-05-14,10-Q,0001090701,WORLD MONITOR TRUST II SERIES E  (CIK 0001090701)
000119312507113718,d10q.htm,2007-05-14,10-Q,0001090697,WORLD MONITOR TRUST II SERIES D  (CIK 0001090697)
000119312507113835,d10q.htm,2007-05-14,10-Q,0001019561,KENMAR GLOBAL TRUST  (CIK 0001019561)
000119312507114991,d10q.htm,2007-05-15,10-Q,0001005006,FUTURES STRATEGIC TRUST  (CIK 0001005006)
000117891307001105,zk73783.htm,2007-05-31,F-3,0000920532,Pointer Telocation Ltd  (CIK 0000920532)
000119312507113809,d10q.htm,2007-05-14,10-Q,0000833225,DIVERSIFIED FUTURES FUND L.P.  (CIK 0000833225)
000119312507113824,d10q.htm,2007-05-14,10-Q,0000926805,DIVERSIFIED FUTURES TRUST I  (CIK 0000926805)
000091652907000021,arotech10q-2007q1.htm,2007-05-17,10-Q,0000916529,AROTECH CORP  (CIK 0000916529)
000119312507113759,d10q.htm,2007-05-14,10-Q,0001090702,WORLD MONITOR TRUST II SERIES F  (CIK 0001090702)
000119312507114956,d10q.htm,2007-05-15,10-Q,0001345992,World Monitor Trust III - Series G  (CIK 0001345992)
000089161807000296,f29901e10vq.htm,2007-05-08,10-Q,0001356104,"Mellanox Technologies, Ltd.  (CIK 0001356104)"
000117891307000966,zk73743.htm,2007-05-14,20-F,0001064411,BVR SYSTEMS 1998 LTD  (CIK 0001064411)
000089161807000312,f29803e10vq.htm,2007-05-10,10-Q,0000851310,HARMONIC INC  (HLIT)  (CIK 0000851310)
000119312507114968,d10q.htm,2007-05-15,10-Q,0001345991,World Monitor Trust III - Series J  (CIK 0001345991)
000117891307000942,zk73538.htm,2007-05-10,20-F,0001021620,ORCKIT COMMUNICATIONS LTD  (CIK 0001021620)
000117891307001103,zk73784.htm,2007-05-31,20-F,0000920532,Pointer Telocation Ltd  (CIK 0000920532)
000117891307001079,zk73790.htm,2007-05-29,20-F,0001098462,METALINK LTD  (MTLK)  (CIK 0001098462)
000114036107008805,posam.htm,2007-05-01,POS AM,0000916529,AROTECH CORP  (CIK 0000916529)
000117891307001014,zk73742.htm,2007-05-17,20-F,0001096197,ECTEL LTD  (CIK 0001096197)
000114420407023216,v073320s1a.htm,2007-05-08,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000114420407027598,v075841_20f.htm,2007-05-21,20-F,0001362959,Rosetta Genomics Ltd.  (CIK 0001362959)
000095015307000926,p73652e20fr12g.htm,2007-05-01,20FR12G,0001004945,LUMENIS LTD  (CIK 0001004945)
000119312507122686,dn14.htm,2007-05-24,N-14,0000351601,RUSSELL INVESTMENT CO  (CIK 0000351601)
000114420407024402,v073878_defm14a.htm,2007-05-11,DEFM14A,0001319644,Israel Technology Acquisition Corp.  (CIK 0001319644)
000095013407014466,f27692b3e424b3.htm,2007-06-29,424B3,0000851310,HARMONIC INC  (HLIT)  (CIK 0000851310)
000115752307006093,a5423460.txt,2007-06-14,20-F,0001095747,JACADA LTD  (CIK 0001095747)
000119312507146820,dex99d.htm,2007-06-29,EX-99.D,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000117891307001131,zk73789.htm,2007-06-05,20-F,0001005516,BOS BETTER ONLINE SOLUTIONS LTD  (BOSC)  (CIK 0001005516)
000110465907050917,a07-17430_120f.htm,2007-06-28,20-F,0001114999,RADVIEW SOFTWARE LTD  (CIK 0001114999)
000117891307001299,zk73815.htm,2007-06-29,20-F,0001109138,CAMTEK LTD  (CAMT)  (CIK 0001109138)
000114420407034238,v079572_20f.htm,2007-06-29,20-F,0001054836,FUNDTECH LTD  (CIK 0001054836)
000114420407033829,v079310_20f.htm,2007-06-27,20-F,0001016838,RADCOM LTD  (RDCM)  (CIK 0001016838)
000117891307001305,zk73822.htm,2007-06-29,20-F,0001045986,FORMULA SYSTEMS (1985) LTD  (FORTY)  (CIK 0001045986)
000117891307001260,zk73794.htm,2007-06-27,20-F,0001375829,RRSat Global Communications Network Ltd.  (CIK 0001375829)
000117891307001267,zk73821.htm,2007-06-27,20-F,0001024672,ELTEK LTD  (ELTK)  (CIK 0001024672)
000117891307001271,d73814.htm,2007-06-27,20-F,0001086434,AUDIOCODES LTD  (AUDC)  (CIK 0001086434)
000117891307001297,zk73825.htm,2007-06-29,20-F,0001337117,Ituran Location & Control Ltd.  (ITRN)  (CIK 0001337117)
000111908307000007,mind20f-2006.htm,2007-06-27,20-F,0001119083,MIND CTI LTD  (MNDO)  (CIK 0001119083)
000117891307001275,zk73818.htm,2007-06-28,20-F,0001008595,CIMATRON LTD  (CIK 0001008595)
000129697907000012,c10416_form20f.htm,2007-06-25,20-F,0001084577,COMMTOUCH SOFTWARE LTD  (CIK 0001084577)
000117891307001277,zk73823.htm,2007-06-28,20-F,0000835688,HEALTHCARE TECHNOLOGIES LTD  (CIK 0000835688)
000117891307001294,zk73817.htm,2007-06-29,20-F,0001119769,CERAGON NETWORKS LTD  (CRNT)  (CIK 0001119769)
000117891307001188,zk73686.htm,2007-06-15,20-F,0001291361,Syneron Medical Ltd.  (CIK 0001291361)
000117891307001226,zk73756.txt,2007-06-25,20-F,0001005699,VOCALTEC COMMUNICATIONS LTD  (CIK 0001005699)
000117891307001285,zk73828.htm,2007-06-28,20-F,0000885740,SAPIENS INTERNATIONAL CORP N V  (SPNS)  (CIK 0000885740)
000114420407030389,v077632_20f.htm,2007-06-05,20-F,0001094366,RADWARE LTD  (RDWR)  (CIK 0001094366)
000114420407032639,v078610424b4.htm,2007-06-19,424B4,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000117891307001172,zk73730.htm,2007-06-13,20-F,0001003935,"NICE SYSTEMS LTD  (NICE, NCSYF)  (CIK 0001003935)"
000114420407034086,v079605_20f.htm,2007-06-28,20-F,0001291855,Vuance  (SPCB)  (CIK 0001291855)
000114420407031759,v078286s1a.htm,2007-06-14,S-1/A,0001374796,ADVANCED TECHNOLOGY ACQUISITION CORP.  (CIK 0001374796)
000117891307001224,zk73827.htm,2007-06-21,20-F,0001064060,RETALIX LTD  (CIK 0001064060)
000117891307001170,zk73793.htm,2007-06-12,20-F,0001096691,PARTNER COMMUNICATIONS CO LTD  (PTNRF)  (CIK 0001096691)
000095014407006212,p74033e20fr12gza.htm,2007-06-29,20FR12G/A,0001004945,LUMENIS LTD  (CIK 0001004945)
000092189507001329,form20f06762_12312006.htm,2007-06-14,20-F,0000791531,KOOR INDUSTRIES LTD  (CIK 0000791531)
000117891307001497,zk73996.txt,2007-07-23,F-3/A,0000892534,LANOPTICS LTD  (CIK 0000892534)
000117891307001565,zk74033.txt,2007-07-30,F-3/A,0000892534,LANOPTICS LTD  (CIK 0000892534)
000117891307001310,zk73910.txt,2007-07-02,F-3,0000892534,LANOPTICS LTD  (CIK 0000892534)
000117891307001587,zk74032.htm,2007-07-31,F-3,0001114999,RADVIEW SOFTWARE LTD  (CIK 0001114999)
000119312507151703,dex99d.htm,2007-07-09,EX-99.D,0000052749,ISRAEL STATE OF  (CIK 0000052749)
000117891307001390,zk73824.htm,2007-07-10,20-F,0001090159,INTERNET GOLD GOLDEN LINES LTD  (CIK 0001090159)
000114420407039311,v082340_20f.htm,2007-07-31,20-F,0001050514,ESIM LTD  (CIK 0001050514)
000095013407015993,f32134e10vq.htm,2007-07-27,10-Q,0001065088,EBAY INC  (EBAY)  (CIK 0001065088)
000117891307001571,zk74020.htm,2007-07-31,20-F/A,0000920532,Pointer Telocation Ltd  (CIK 0000920532)
000093041307005731,c49219_20f.htm,2007-07-02,20-F,0000911364,ALADDIN KNOWLEDGE SYSTEMS LTD  (CIK 0000911364)
000114420407037766,v081551_s1.htm,2007-07-23,S-1,0001319644,"IXI Mobile, Inc.  (CIK 0001319644)"
000107261307001725,formf-1_15332.htm,2007-07-31,F-1,0001407926,Cell Kinetics Ltd  (CIK 0001407926)
